,company_id,company_name,last_year_of_employment,location,job_type,job_level,department,job_title,equal_opportunity,leadership_female_representation,women_management_opportunities,maternity_adoptive_leave,family_growth_support,paid_time_off,flexible_work_hours,ability_to_telecommute,salary_satisfaction,sponsorship_or_mentorship_program,learning_opportunities,wellness_initiatives,employer_responsiveness,people_you_work_with,social_activities_environment,overall_satisfaction,asked_pay_raise_last_12_months,think_pt_buiz_doing_enough_to_address_gender_pay_gap,think_gov_doing_enough_to_address_gender_pay_gap,confidence_in_ability_to_negotiate_salary,sex_orientation,gender,marital_status,children,education,salary,opportunity,family,schedule_flex,enrichment,culture
6931,6931,Televisão Independente,2020,Coimbra,Internship,Senior-Level,Tech,Campaign Manager,3.9202973031942916,4,4,4.0,4,3.0,4.0,7,3.0,4,2.0,4.0,8,3.0,6,4.31,2,0,1,3.0,Heterosexual,Female,0,1,0,23439.08,3.97,4.0,4.67,3.25,5.67
6932,6932,NOS,2020,Leiria,Other,Early Career,Design,Microbiologist,4.538674478368656,6,6,4.0,7,2.0,3.0,8,2.0,5,4.0,5.0,4,2.0,5,4.6,0,0,1,3.0,Heterosexual,Male,0,1,0,31506.61,5.51,5.5,4.33,4.0,3.67
6933,6933,Fábrica Nacional de Munições de Armas Ligeiras,2020,Vila Real,Temporary,Senior-Level,Other,ABA Therapist,2.4691360124655057,4,7,2.0,3,1.0,5.0,3,5.0,10,3.0,3.0,8,3.0,6,4.18,0,1,1,4.0,Heterosexual,Male,0,0,2,38492.5,4.49,2.5,3.0,5.25,5.67
6934,6934,Cimpor,2020,Braga,Full-time,Early Career,Legal,Personal Assistant,2.8874261778340684,5,5,3.0,3,2.0,3.0,8,0.0,5,4.0,4.0,5,2.0,6,3.84,2,1,0,4.0,Heterosexual,Female,0,1,1,15107.21,4.3,3.0,4.33,3.25,4.33
6935,6935,Medinfar,2013,Viana do Castelo,Other,Executive,Customer Service,Logistics Specialists,3.3703740355313236,9,7,3.0,4,3.0,2.0,8,4.0,3,4.0,4.0,7,3.0,5,4.61,0,0,1,4.0,Heterosexual,Male,0,1,2,12139.26,6.46,3.5,4.33,3.75,5.0
6936,6936,Medinfar,2012,Faro,Full-time,Executive,Research & Development,Librarian,2.235347620216211,4,5,4.0,6,2.0,3.0,6,4.0,6,2.0,4.0,7,4.0,7,4.48,1,1,1,4.0,Heterosexual,Male,0,1,2,24331.57,3.75,5.0,3.67,4.0,6.0
6937,6937,CMS-Helmets,2020,Évora,Temporary,Senior-Level,Sales,Owner Operator,2.571793825373808,6,6,2.0,5,3.0,1.0,4,1.0,6,4.0,4.0,4,4.0,4,3.76,1,0,0,2.0,Heterosexual,Male,1,0,2,15880.43,4.86,3.5,2.67,3.75,4.0
6938,6938,Central de Cervejas,2015,Açores,Full-time,Early Career,Production,Kitchen Manager,2.6273023599489034,4,11,3.0,6,2.0,2.0,8,2.0,6,3.0,2.0,4,4.0,6,4.46,1,0,0,4.0,Heterosexual,Female,1,1,0,23954.7,5.88,4.5,4.0,3.25,4.67
6939,6939,Pingo Doce,2020,Vila Real,Temporary,Executive,Operations,Psychiatrist,4.171886404682268,5,6,4.0,4,3.0,2.0,6,4.0,7,3.0,3.0,4,3.0,7,4.33,2,1,1,2.0,Heterosexual,Female,0,1,2,16333.72,5.06,4.0,3.67,4.25,4.67
6940,6940,Chipidea,2004,Setúbal,Full-time,Senior-Level,Sales,Engineering Manager,2.9918797128450025,8,5,4.0,4,3.0,2.0,5,4.0,6,2.0,2.0,5,4.0,6,4.23,2,0,0,5.0,Heterosexual,Male,1,1,2,19212.87,5.33,4.0,3.33,3.5,5.0
6941,6941,Portugal Telecom,2008,Bragança,Internship,Mid-Level,Marketing,Academic Advisor,3.5775155460243346,6,5,3.0,10,1.0,4.0,10,3.0,7,2.0,2.0,4,2.0,7,4.84,2,1,1,4.0,Heterosexual,Non-Binary,0,1,1,16060.21,4.86,6.5,5.0,3.5,4.33
6942,6942,Churchill's Port,2020,Coimbra,Temporary,Senior-Level,Customer Service,Service Coordinator,2.5233251913447314,6,5,4.0,4,3.0,0.0,6,3.0,7,3.0,4.0,4,2.0,3,3.75,2,0,1,3.0,Gay/Lesbian,Female,1,1,0,13513.35,4.51,4.0,3.0,4.25,3.0
6943,6943,Delta Cafés,2012,Viana do Castelo,Internship,Early Career,Sales,Sales Support,0.0,5,7,3.0,6,5.0,3.0,6,3.0,4,2.0,2.0,8,3.0,7,4.38,1,0,0,2.0,Heterosexual,Female,0,1,0,6945.51,4.0,4.5,4.67,2.75,6.0
6944,6944,Fábrica Nacional de Munições de Armas Ligeiras,2020,Castelo Branco,Part-time,Mid-Level,Production,HR Analyst,3.336178831571795,5,7,2.0,8,2.0,2.0,3,3.0,7,3.0,3.0,7,2.0,9,4.49,1,1,0,2.0,Heterosexual,Female,1,1,1,24257.62,5.11,5.0,2.33,4.0,6.0
6945,6945,Redes Energéticas Nacionais (REN),2020,Aveiro,Internship,Senior-Level,Admin,Lifeguard,1.9471911211854005,3,4,2.0,8,4.0,2.0,6,3.0,6,5.0,4.0,6,3.0,8,4.43,2,0,1,3.0,Heterosexual,Male,0,0,0,6961.8,2.98,5.0,4.0,4.5,5.67
6946,6946,Bial,2010,Leiria,Full-time,Mid-Level,Admin,Museum Curator,2.804495070583453,3,5,2.0,5,2.0,5.0,5,4.0,6,1.0,3.0,7,3.0,8,4.12,0,0,0,3.0,Bisexual,Female,1,1,1,24894.83,3.6,3.5,4.0,3.5,6.0
6947,6947,Continente,2013,Porto,Full-time,Early Career,Accounting & Finance,Technical Support,4.279854080791538,7,5,3.0,7,4.0,0.0,4,3.0,5,3.0,2.0,7,1.0,8,4.34,2,0,0,3.0,Heterosexual,Male,0,0,2,19585.06,5.43,5.0,2.67,3.25,5.33
6948,6948,NOS,2014,Lisboa,Full-time,Early Career,Engineering,IT Specialist,2.182031525230723,4,5,2.0,8,2.0,3.0,7,-0.0,7,2.0,4.0,4,4.0,6,4.13,0,1,1,3.0,Heterosexual,Other,0,0,2,20645.75,3.73,5.0,4.0,3.25,4.67
6949,6949,Unicer Brewery,2016,Faro,Part-time,Executive,Legal,Desktop Support Specialist,2.1248504462317013,6,3,3.0,5,4.0,2.0,7,3.0,6,1.0,1.0,9,1.0,7,4.09,1,1,0,3.0,Gay/Lesbian,Non-Binary,1,0,2,7779.38,3.71,4.0,4.33,2.75,5.67
6950,6950,The Navigator Company,2006,Braga,Internship,Early Career,Engineering,Contract Manager,4.799405923774759,5,6,3.0,5,4.0,1.0,6,3.0,3,2.0,3.0,5,3.0,7,4.14,2,0,0,2.0,Heterosexual,Male,1,0,1,16978.25,5.27,4.0,3.67,2.75,5.0
6951,6951,Novo Banco,2020,Évora,Temporary,Mid-Level,Design,IT Business Analyst,2.8739111065258736,8,8,4.0,5,3.0,4.0,3,4.0,5,3.0,3.0,6,4.0,7,4.71,0,0,0,1.0,Heterosexual,Non-Binary,0,1,1,6761.67,6.29,4.5,3.33,3.75,5.67
6952,6952,UMM,2020,Beja,Internship,Early Career,Other,Risk Manager,0.5506015405557707,6,6,2.0,5,3.0,1.0,8,3.0,9,3.0,2.0,10,4.0,7,4.59,0,0,1,3.0,Other,Female,0,1,0,22275.7,4.18,3.5,4.0,4.25,7.0
6953,6953,Portugal Telecom,2020,Guarda,Full-time,Early Career,Accounting & Finance,Marketing Analyst,2.50769985857082,5,6,2.0,7,1.0,4.0,10,3.0,3,0.0,2.0,6,3.0,10,4.47,0,0,0,2.0,Heterosexual,Other,0,1,1,20251.48,4.5,4.5,5.0,2.0,6.33
6954,6954,Ciberbit,2011,Vila Real,Contract,Executive,Production,Busser,2.2671093981511325,4,4,2.0,7,4.0,4.0,5,2.0,7,4.0,3.0,4,3.0,6,4.12,0,0,0,3.0,Heterosexual,Male,1,0,0,12304.9,3.42,4.5,4.33,4.0,4.33
6955,6955,Sonae,2001,Évora,Temporary,Early Career,Sales,Assistant Store Manager,3.314594481430635,6,3,2.0,5,4.0,4.0,6,3.0,4,3.0,3.0,5,5.0,4,4.04,0,1,1,4.0,Heterosexual,Male,0,0,2,3276.91,4.1,3.5,4.67,3.25,4.67
6956,6956,Mota-Engil,2003,Portalegre,Part-time,Senior-Level,Production,Net Developer,2.5800922075193906,10,6,4.0,4,4.0,4.0,5,3.0,6,3.0,2.0,7,1.0,4,4.4,1,1,0,3.0,Heterosexual,Male,1,0,2,21188.27,6.19,4.0,4.33,3.5,4.0
6957,6957,TIMWE,2007,Guarda,Full-time,Senior-Level,Engineering,Film Crew Member,2.820986769571051,8,4,3.0,5,3.0,1.0,9,3.0,5,1.0,3.0,6,0.0,6,4.05,0,0,1,5.0,Heterosexual,Female,0,0,2,14337.1,4.94,4.0,4.33,3.0,4.0
6958,6958,Visabeira,2020,Guarda,Full-time,Senior-Level,Business Intelligence,Communications Officer,1.8031046822133414,5,7,2.0,6,3.0,2.0,4,2.0,6,5.0,3.0,6,5.0,5,4.19,1,1,0,3.0,Other,Male,1,0,1,23143.17,4.6,4.0,3.0,4.0,5.33
6959,6959,Biotecnol,2020,Portalegre,Other,Mid-Level,Marketing,Flight Attendant,2.6177484151089154,3,5,3.0,11,4.0,2.0,5,1.0,6,4.0,4.0,7,3.0,6,4.66,1,1,1,3.0,Heterosexual,Male,1,0,1,16015.4,3.54,7.0,3.67,3.75,5.33
6960,6960,MEO,2014,Viana do Castelo,Part-time,Executive,Customer Service,Estimator,3.104156081530749,6,6,2.0,4,5.0,4.0,7,2.0,5,2.0,2.0,5,3.0,5,4.09,0,0,0,4.0,Other,Male,1,0,0,24359.63,5.03,3.0,5.33,2.75,4.33
6961,6961,Iberomoldes,2015,Santarém,Internship,Mid-Level,Sales,Creative Director,2.7736775975677537,3,5,4.0,5,2.0,5.0,4,2.0,8,2.0,3.0,7,4.0,4,4.1,0,0,1,2.0,Heterosexual,Male,1,1,1,23579.94,3.59,4.5,3.67,3.75,5.0
6962,6962,Sonae,2020,Açores,Full-time,Mid-Level,Communications,Program Assistant,1.9505144859014723,8,8,3.0,7,4.0,2.0,5,4.0,7,4.0,4.0,3,4.0,5,4.68,0,1,0,4.0,Heterosexual,Female,1,0,2,21221.35,5.98,5.0,3.67,4.75,4.0
6963,6963,Sonae Indústria,2013,Beja,Part-time,Executive,Other,Credit Controller,0.0,6,5,2.0,5,4.0,2.0,5,2.0,10,1.0,3.0,8,3.0,4,3.97,2,1,1,1.0,Gay/Lesbian,Male,0,1,2,17095.09,3.67,3.5,3.67,4.0,5.0
6964,6964,Ciberbit,2011,Guarda,Other,Mid-Level,IT,Loss Prevention,3.394745708491231,4,5,3.0,7,4.0,4.0,7,4.0,8,3.0,4.0,7,3.0,5,4.78,0,1,0,2.0,Heterosexual,Male,0,1,0,18160.12,4.13,5.0,5.0,4.75,5.0
6965,6965,Grupo José de Mello,2020,Portalegre,Contract,Executive,Admin,Investment Banker,2.234045244358862,5,7,4.0,9,5.0,2.0,4,4.0,8,1.0,3.0,8,3.0,3,4.72,2,1,1,3.0,Heterosexual,Female,1,0,2,16168.69,4.74,6.5,3.67,4.0,4.67
6966,6966,SIC,2004,Madeira,Full-time,Executive,Accounting & Finance,DevOps Engineer,3.7999462051720356,4,9,3.0,9,2.0,4.0,7,4.0,6,3.0,4.0,8,3.0,10,5.44,1,1,0,3.0,Heterosexual,Male,0,0,0,26979.61,5.6,6.0,4.33,4.25,7.0
6967,6967,EFACEC,2015,Açores,Other,Early Career,Production,Brand Manager,4.162341084100234,6,5,2.0,8,3.0,2.0,5,3.0,7,3.0,4.0,7,2.0,5,4.46,0,0,1,2.0,Gay/Lesbian,Female,0,1,1,14340.25,5.05,5.0,3.33,4.25,4.67
6968,6968,Media Capital,2012,Bragança,Other,Senior-Level,Human Resources,Logistics Coordinator,2.802686304897267,6,6,2.0,6,4.0,5.0,8,2.0,6,2.0,1.0,5,4.0,4,4.34,0,1,1,0.0,Other,Male,1,0,1,16541.33,4.93,4.0,5.67,2.75,4.33
6969,6969,Tupam editores,2020,Porto,Full-time,Senior-Level,Admin,Data Architect,0.0,5,5,4.0,6,2.0,3.0,6,4.0,5,4.0,3.0,5,3.0,5,4.07,2,0,0,3.0,Other,Female,1,1,0,26394.57,3.33,5.0,3.67,4.0,4.33
6970,6970,Cofina,2020,Madeira,Other,Early Career,Customer Service,Business Systems Analyst,2.7809774688861757,8,8,3.0,8,3.0,3.0,4,3.0,5,2.0,3.0,8,5.0,7,5.0,1,0,0,1.0,Heterosexual,Male,1,1,0,20155.84,6.26,5.5,3.33,3.25,6.67
6971,6971,Energias de Portugal (EDP),2011,Bragança,Full-time,Early Career,Engineering,Intelligence Analyst,3.6178813696068906,6,5,2.0,5,1.0,3.0,5,3.0,5,1.0,4.0,5,2.0,4,3.66,2,0,0,3.0,Gay/Lesbian,Female,0,1,1,18189.05,4.87,3.5,3.0,3.25,3.67
6972,6972,SAPO,2020,Faro,Contract,Senior-Level,Communications,Market Research Analyst,4.813730458036123,6,9,3.0,8,4.0,2.0,9,3.0,8,4.0,4.0,5,2.0,7,5.3,1,0,0,5.0,Gay/Lesbian,Female,1,0,0,22893.35,6.6,5.5,5.0,4.75,4.67
6973,6973,Glintt,2020,Aveiro,Temporary,Executive,Production,Child Care Worker,4.370342219253103,4,6,3.0,5,3.0,4.0,7,4.0,6,2.0,3.0,3,4.0,4,4.18,0,1,0,1.0,Heterosexual,Male,1,1,0,9086.22,4.79,4.0,4.67,3.75,3.67
6974,6974,Media Capital,2019,Viseu,Full-time,Mid-Level,Other,Visual Merchandiser,2.4031559984027466,7,5,4.0,8,2.0,3.0,8,5.0,6,2.0,3.0,5,1.0,10,4.89,2,1,0,4.0,Heterosexual,Male,0,1,0,12632.29,4.8,6.0,4.33,4.0,5.33
6975,6975,Glintt,2009,Vila Real,Temporary,Early Career,Accounting & Finance,Finance Manager,3.019650142412007,4,6,5.0,8,4.0,4.0,5,2.0,5,4.0,3.0,11,3.0,5,5.0,1,1,1,2.0,Heterosexual,Female,0,1,1,17049.41,4.34,6.5,4.33,3.5,6.33
6976,6976,Fábrica Nacional de Munições de Armas Ligeiras,2020,Braga,Temporary,Early Career,IT,Machine Operator,3.183720931164795,6,8,3.0,5,3.0,3.0,11,2.0,8,3.0,3.0,5,3.0,6,4.81,0,0,0,4.0,Heterosexual,Male,1,1,1,1986.67,5.73,4.0,5.67,4.0,4.67
6977,6977,Carris,2020,Portalegre,Full-time,Early Career,Admin,Assistant Accountant,4.963455328055305,8,6,5.0,5,2.0,3.0,5,4.0,5,0.0,3.0,4,2.0,3,4.13,2,1,1,3.0,Gay/Lesbian,Male,0,1,0,4515.32,6.32,5.0,3.33,3.0,3.0
6978,6978,Sonae,2011,Braga,Other,Mid-Level,Engineering,Salon Manager,3.704648227369072,4,8,0.0,5,4.0,2.0,7,4.0,6,3.0,3.0,4,3.0,6,4.08,0,0,0,4.0,Gay/Lesbian,Female,0,0,2,16573.9,5.23,2.5,4.33,4.0,4.33
6979,6979,CMS-Helmets,2020,Madeira,Part-time,Early Career,Business Intelligence,Program Analyst,4.76533179598187,4,5,1.0,7,3.0,3.0,5,4.0,5,2.0,3.0,7,4.0,6,4.29,0,1,1,4.0,Heterosexual,Male,1,1,0,12546.76,4.59,4.0,3.67,3.5,5.67
6980,6980,Simoldes,2018,Açores,Temporary,Mid-Level,Customer Service,Employment Specialist,3.002173479164079,11,3,2.0,5,2.0,4.0,8,3.0,5,3.0,4.0,5,4.0,6,4.52,0,1,0,2.0,Bisexual,Female,1,0,1,34697.33,5.67,3.5,4.67,3.75,5.0
6981,6981,Novabase,2020,Setúbal,Contract,Early Career,Research & Development,Sales Engineer,2.8967908122382307,8,7,2.0,5,3.0,3.0,7,3.0,7,4.0,3.0,3,3.0,4,4.28,1,1,0,5.0,Gay/Lesbian,Other,0,1,2,24328.01,5.97,3.5,4.33,4.25,3.33
6982,6982,Cimpor,2020,Santarém,Contract,Executive,Customer Service,Mobile Developer,2.8526202655651782,7,7,3.0,5,3.0,3.0,5,2.0,8,2.0,2.0,3,2.0,7,4.16,2,1,1,5.0,Bisexual,Male,0,0,2,23881.07,5.62,4.0,3.67,3.5,4.0
6983,6983,Mota-Engil,2020,Aveiro,Other,Executive,Admin,Neurologist,4.474977416199157,7,4,3.0,8,2.0,3.0,7,2.0,6,2.0,4.0,6,3.0,7,4.7,2,1,0,4.0,Heterosexual,Female,0,1,1,17362.04,5.16,5.5,4.0,3.5,5.33
6984,6984,CMS-Helmets,2008,Viana do Castelo,Temporary,Mid-Level,Admin,Dental Office Manager,3.789618125654566,4,9,3.0,7,3.0,5.0,7,2.0,4,1.0,2.0,6,4.0,8,4.77,2,1,0,4.0,Other,Male,1,1,0,7379.48,5.6,5.0,5.0,2.25,6.0
6985,6985,The Navigator Company,2020,Portalegre,Part-time,Senior-Level,Business Development,Admissions Counselor,2.873128230612938,5,4,3.0,4,5.0,3.0,6,5.0,8,3.0,3.0,3,1.0,6,4.04,1,1,1,4.0,Heterosexual,Male,1,1,0,25189.89,3.96,3.5,4.67,4.75,3.33
6986,6986,Renova,2020,Évora,Other,Executive,Business Development,Customer Service Associate,3.889026817029114,6,7,2.0,4,4.0,4.0,9,3.0,5,3.0,2.0,3,5.0,7,4.51,1,1,0,3.0,Heterosexual,Female,1,0,2,28297.54,5.63,3.0,5.67,3.25,5.0
6987,6987,Grupo José de Mello,2020,Aveiro,Full-time,Early Career,Production,Dental Assistant,3.832799017175491,6,8,4.0,8,4.0,3.0,5,3.0,6,4.0,3.0,9,2.0,7,5.19,1,1,1,3.0,Heterosexual,Male,1,0,2,24626.62,5.94,6.0,4.0,4.0,6.0
6988,6988,Lactogal,2020,Braga,Contract,Mid-Level,Operations,Quality Control Inspector,3.3363550437547373,5,4,4.0,8,2.0,3.0,8,4.0,6,3.0,2.0,5,3.0,6,4.57,0,0,0,4.0,Heterosexual,Male,0,1,1,26670.31,4.11,6.0,4.33,3.75,4.67
6989,6989,Sumol + Compal,2011,Viana do Castelo,Contract,Executive,Research & Development,Leasing Agent,3.354796964579967,5,5,5.0,8,5.0,4.0,7,4.0,6,4.0,3.0,8,3.0,6,5.24,0,0,1,3.0,Gay/Lesbian,Male,0,1,0,19427.69,4.45,6.5,5.33,4.25,5.67
6990,6990,Redes Energéticas Nacionais (REN),2020,Bragança,Temporary,Senior-Level,Marketing,UX Designer,1.3721751991253281,5,6,2.0,10,1.0,2.0,5,3.0,8,3.0,3.0,7,3.0,6,4.47,0,1,1,2.0,Heterosexual,Female,0,1,1,29241.17,4.12,6.0,2.67,4.25,5.33
6991,6991,Televisão Independente,2009,Setúbal,Other,Early Career,Communications,Esthetician,2.3337198964737453,10,4,3.0,10,3.0,5.0,8,2.0,5,3.0,2.0,6,3.0,7,5.12,2,1,0,3.0,Heterosexual,Female,0,0,2,13871.87,5.44,6.5,5.33,3.0,5.33
6992,6992,Iberomoldes,2016,Madeira,Other,Early Career,IT,Bookkeeper,2.3782289229070286,4,5,4.0,6,3.0,2.0,3,4.0,5,2.0,3.0,6,3.0,3,3.79,2,1,1,3.0,Other,Female,1,0,1,13795.86,3.79,5.0,2.67,3.5,4.0
6993,6993,Sumol + Compal,2010,Viseu,Temporary,Executive,Tech,Registrar,4.278877028340671,4,6,2.0,5,3.0,5.0,10,3.0,4,2.0,2.0,7,4.0,7,4.6,0,1,1,4.0,Other,Male,0,0,1,21587.4,4.76,3.5,6.0,2.75,6.0
6994,6994,NOS,2010,Aveiro,Contract,Early Career,Customer Service,Event Specialist,3.735148609164962,5,4,1.0,8,2.0,2.0,5,2.0,8,3.0,4.0,5,3.0,4,4.0,1,1,1,3.0,Gay/Lesbian,Female,0,0,0,22009.02,4.25,4.5,3.0,4.25,4.0
6995,6995,SAPO,2020,Beja,Temporary,Executive,Management,CAD Designer,1.7343753415880678,8,6,3.0,6,4.0,3.0,7,2.0,8,3.0,3.0,4,2.0,8,4.62,2,1,1,2.0,Heterosexual,Female,1,0,0,15759.44,5.24,4.5,4.67,4.0,4.67
6996,6996,Unicer Brewery,2001,Lisboa,Other,Executive,Human Resources,Dental Assistant,2.275723576335497,5,12,1.0,6,2.0,1.0,3,3.0,3,2.0,3.0,6,3.0,14,4.47,2,0,1,3.0,Heterosexual,Male,0,0,1,16770.79,6.43,3.5,2.0,2.75,7.67
6997,6997,Soares da Costa,2020,Viseu,Contract,Senior-Level,Legal,Medical Technologist,2.7718302563569144,8,5,1.0,9,1.0,2.0,7,2.0,5,4.0,4.0,8,3.0,8,4.73,0,0,0,5.0,Gay/Lesbian,Female,0,0,1,27346.51,5.26,5.0,3.33,3.75,6.33
6998,6998,Bial,2020,Aveiro,Part-time,Senior-Level,Admin,Clinical Research Associate,2.7094743293511137,6,7,5.0,7,5.0,3.0,7,3.0,4,3.0,5.0,6,3.0,3,4.8,0,1,0,4.0,Gay/Lesbian,Male,0,0,2,15561.45,5.24,6.0,5.0,3.75,4.0
6999,6999,Glintt,2001,Leiria,Other,Mid-Level,Operations,Marketing Manager,3.121856872694721,9,8,3.0,5,3.0,3.0,8,3.0,8,3.0,4.0,10,3.0,8,5.38,1,0,0,4.0,Heterosexual,Female,1,1,2,11901.99,6.71,4.0,4.67,4.5,7.0
7000,7000,Grupo José de Mello,2017,Évora,Internship,Early Career,Customer Service,Lab Assistant,3.0905284070084487,6,6,3.0,5,5.0,1.0,8,0.0,5,4.0,1.0,5,3.0,6,4.17,0,0,1,2.0,Heterosexual,Other,1,0,1,20764.09,5.03,4.0,4.67,2.5,4.67
7001,7001,Lactogal,2019,Leiria,Internship,Executive,IT,Contract Administrator,3.365923197760266,3,5,3.0,18,5.0,2.0,5,1.0,4,3.0,4.0,6,3.0,5,5.19,2,0,0,3.0,Other,Male,0,1,1,21222.01,3.79,10.5,4.0,3.0,4.67
7002,7002,Caixa Geral de Depósitos,2009,Viseu,Contract,Mid-Level,Customer Service,MDS Coordinator,3.406491314357582,6,7,3.0,6,4.0,4.0,6,4.0,4,3.0,3.0,5,2.0,8,4.63,1,1,0,2.0,Heterosexual,Male,1,1,2,21231.0,5.47,4.5,4.67,3.5,5.0
7003,7003,Quidgest,2010,Faro,Internship,Senior-Level,Sales,Construction Project Manager,2.8418266005053185,10,7,3.0,9,2.0,3.0,8,3.0,8,2.0,2.0,5,3.0,4,4.94,0,0,1,1.0,Gay/Lesbian,Male,0,0,0,21928.95,6.61,6.0,4.33,3.75,4.0
7004,7004,Biotecnol,2005,Madeira,Temporary,Senior-Level,Operations,Executive Assistant,4.422716933344669,8,9,1.0,6,2.0,3.0,6,4.0,7,3.0,3.0,4,4.0,6,4.65,1,0,0,2.0,Heterosexual,Female,1,0,0,18828.83,7.14,3.5,3.67,4.25,4.67
7005,7005,Altri,2016,Setúbal,Other,Executive,Management,Customer Service Sales,4.075933784036856,8,9,4.0,5,3.0,3.0,8,3.0,11,3.0,2.0,4,3.0,5,4.99,1,1,0,3.0,Heterosexual,Male,0,1,0,6641.93,7.03,4.5,4.67,4.75,4.0
7006,7006,Rádio e Televisão de Portugal,2020,Viseu,Internship,Executive,Customer Service,Recruiting Coordinator,3.3896840757080415,7,4,3.0,5,4.0,3.0,6,4.0,8,4.0,3.0,9,2.0,8,4.84,2,1,0,4.0,Heterosexual,Male,0,0,1,6387.88,4.8,4.0,4.33,4.75,6.33
7007,7007,Tabaqueira,2020,Portalegre,Other,Early Career,Communications,Game Designer,2.670601421667546,4,7,3.0,7,2.0,4.0,7,3.0,7,3.0,3.0,5,3.0,6,4.51,1,0,0,4.0,Heterosexual,Female,0,1,2,12773.7,4.56,5.0,4.33,4.0,4.67
7008,7008,Energias de Portugal (EDP),2016,Açores,Other,Mid-Level,Management,School Nurse,4.1314085342075195,4,4,2.0,6,1.0,2.0,6,3.0,6,4.0,5.0,8,3.0,7,4.31,1,1,0,3.0,Heterosexual,Male,0,0,0,19700.93,4.04,4.0,3.0,4.5,6.0
7009,7009,Glintt,2020,Bragança,Part-time,Early Career,Production,Marketing Assistant,3.183720931164795,9,4,2.0,5,4.0,-0.0,4,3.0,9,2.0,2.0,5,4.0,6,4.11,0,1,1,4.0,Heterosexual,Female,0,1,2,8198.98,5.39,3.5,2.67,4.0,5.0
7010,7010,Chipidea,2014,Setúbal,Other,Mid-Level,Tech,QA Analyst,3.092033917931856,6,9,4.0,7,3.0,4.0,6,3.0,5,3.0,4.0,7,2.0,4,4.79,0,1,0,3.0,Heterosexual,Male,0,0,0,13849.06,6.03,5.5,4.33,3.75,4.33
7011,7011,Vista Alegre,2010,Porto,Part-time,Early Career,Accounting & Finance,Marketing Intern,2.853069220341114,4,5,5.0,6,4.0,2.0,7,3.0,6,3.0,4.0,8,3.0,7,4.76,0,1,1,4.0,Heterosexual,Female,1,1,0,7095.06,3.95,5.5,4.33,4.0,6.0
7012,7012,Churchill's Port,2020,Aveiro,Other,Executive,Legal,Account Officer,3.1957052918239204,3,8,3.0,5,3.0,1.0,8,4.0,4,3.0,4.0,3,2.0,4,3.9,0,0,0,3.0,Gay/Lesbian,Female,1,1,1,22761.79,4.73,4.0,4.0,3.75,3.0
7013,7013,TAP Air Portugal,2012,Viana do Castelo,Full-time,Early Career,IT,Journalist,3.424329069159093,5,4,3.0,7,2.0,3.0,7,2.0,6,2.0,2.0,6,3.0,5,4.16,2,1,1,5.0,Heterosexual,Male,1,0,2,12541.03,4.14,5.0,4.0,3.0,4.67
7014,7014,Redes Energéticas Nacionais (REN),2020,Santarém,Internship,Executive,Admin,Accounts Payable Clerk,0.5790563001034275,8,9,3.0,5,0.0,2.0,6,1.0,6,4.0,4.0,9,2.0,6,4.39,2,0,0,2.0,Heterosexual,Female,0,0,1,20099.01,5.86,4.0,2.67,3.75,5.67
7015,7015,Renova,2000,Bragança,Contract,Senior-Level,Marketing,Medical Transcriptionist,4.845467537218353,6,6,1.0,6,3.0,3.0,4,4.0,5,3.0,3.0,4,4.0,5,4.11,1,1,0,2.0,Gay/Lesbian,Male,1,1,0,11863.96,5.62,3.5,3.33,3.75,4.33
7016,7016,Fábrica Nacional de Munições de Armas Ligeiras,2020,Coimbra,Temporary,Senior-Level,IT,Video Editor,1.1165852520406543,4,4,3.0,9,3.0,3.0,5,3.0,5,3.0,3.0,6,3.0,7,4.31,1,1,0,4.0,Heterosexual,Female,0,1,0,14337.1,3.04,6.0,3.67,3.5,5.33
7017,7017,Porto Editora,2001,Portalegre,Full-time,Executive,Management,Care Assistant,2.4938647321759317,5,5,3.0,6,2.0,4.0,6,4.0,8,3.0,0.0,7,3.0,5,4.28,2,0,1,2.0,Heterosexual,Female,1,0,2,4228.48,4.16,4.5,4.0,3.75,5.0
7018,7018,Grupo José de Mello,2020,Guarda,Other,Mid-Level,Production,Sales Analyst,4.018313962286772,7,6,3.0,7,2.0,1.0,6,2.0,6,3.0,3.0,6,4.0,9,4.7,0,1,1,3.0,Heterosexual,Non-Binary,1,0,1,10045.98,5.67,5.0,3.0,3.5,6.33
7019,7019,Fábrica Nacional de Munições de Armas Ligeiras,2020,Santarém,Full-time,Executive,Accounting & Finance,Team Leader,3.2022096361142447,4,5,4.0,6,1.0,2.0,5,3.0,6,3.0,1.0,5,5.0,4,3.93,1,0,0,2.0,Heterosexual,Male,1,1,2,6516.84,4.07,5.0,2.67,3.25,4.67
7020,7020,Caixa Geral de Depósitos,2004,Setúbal,Temporary,Senior-Level,Communications,Auto Mechanic,2.646944025521397,6,4,4.0,5,3.0,2.0,7,3.0,7,2.0,3.0,7,2.0,6,4.29,0,1,0,0.0,Heterosexual,Male,0,0,2,17377.18,4.22,4.5,4.0,3.75,5.0
